ds,y,month,quarter,year,month_sin,month_cos,y_log,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_mean_6,roll_std_3,diff_1_3,diff_1_12,region_Caribbean,region_Central Africa,region_Central America,region_Central Asia,region_Central US,region_Eastern Africa,region_Eastern Asia,region_Eastern Europe,region_Eastern US,region_North Africa,region_Northern Europe,region_Oceania,region_South America,region_Southeastern Asia,region_Southern Africa,region_Southern Asia,region_Southern Europe,region_Southern US,region_Western Africa,region_Western Asia,region_Western Europe,region_Western US
2014-01-01,2872.7799999999997,1,1,2014,0.49999999999999994,0.8660254037844387,7.963383515344346,6.7957952566285424,7.72851260613914,5.5959002636770805,7.326060268541119,7.239581023071353,6.706736042148254,7.1640121777385,1.0690919083821848,1.199894992951462,-0.44378576644281065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,4994.823999999998,2,1,2014,0.8660254037844386,0.5000000000000001,8.516357642442395,7.963383515344346,6.7957952566285424,7.72851260613914,7.47623452728435,6.2734051689306485,7.495897126037343,7.270232718872371,0.617574332902522,0.23487090920520615,1.6899783464136977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,242.32000000000002,3,1,2014,1.0,6.123233995736766e-17,5.494377449452505,8.516357642442395,7.963383515344346,6.7957952566285424,8.061570144160774,7.7956383058480485,7.758512138138428,7.443586571398714,0.8783865560037079,1.720562385813853,0.720719336594347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,2016.8339999999978,4,2,2014,0.8660254037844387,-0.4999999999999998,7.609779937867009,5.494377449452505,8.516357642442395,7.963383515344346,5.5959002636770805,7.505186397378655,7.324706202413083,7.0157211222806675,1.609044003203651,-2.4690060658918416,-2.01080894792615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,4050.933999999998,5,2,2014,0.49999999999999994,-0.8660254037844387,8.306949576983204,7.609779937867009,5.494377449452505,8.516357642442395,7.72851260613914,6.896977405810259,7.2068383432539695,7.351367734645656,1.5507619153847505,-0.9065777045753869,0.7128025320567497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,1750.18,6,2,2014,1.2246467991473532e-16,-1.0,7.468045125403372,8.306949576983204,7.609779937867009,5.494377449452505,6.7957952566285424,8.430139631718747,7.137035654767573,7.4477738964530005,1.4646691985028708,2.812572127530699,-0.12319005473554334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,4905.153999999998,7,3,2014,-0.4999999999999997,-0.8660254037844388,8.498245614460304,7.468045125403372,8.306949576983204,7.609779937867009,7.963383515344346,7.326060268541119,7.794924880084529,7.559815541248806,0.4490536236816972,-0.1417348124636364,0.14198485686225304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,2896.2400000000002,8,3,2014,-0.8660254037844385,-0.5000000000000004,7.971513838659662,8.498245614460304,7.468045125403372,8.306949576983204,8.516357642442395,7.47623452728435,8.091080105615626,7.648959224434798,0.5479762617255202,0.1912960374771,1.0220110871759536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,7687.983999999998,9,3,2014,-1.0,-1.8369701987210297e-16,8.947543934135231,7.971513838659662,8.498245614460304,7.468045125403372,5.494377449452505,8.061570144160774,7.979268192841111,7.558151923804343,0.5151440181346051,0.5034687132562894,-0.0900563055011121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,1611.5039999999979,10,4,2014,-0.8660254037844386,0.5000000000000001,7.385543529287005,8.947543934135231,7.971513838659662,8.498245614460304,7.609779937867009,5.5959002636770805,8.472434462418398,8.133679671251464,0.4885267121619998,0.44929831967492717,3.3516436704581505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,618.06,11,4,2014,-0.5000000000000004,0.8660254037844384,6.428202198520253,7.385543529287005,8.947543934135231,7.971513838659662,8.306949576983204,7.72851260613914,8.101533767360632,8.09630693648813,0.7890755366763458,-0.5859703093726569,-0.3429690768521354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,2695.163999999998,12,4,2014,-2.4492935982947064e-16,1.0,7.89958530104261,6.428202198520253,7.385543529287005,8.947543934135231,7.468045125403372,6.7957952566285424,7.587096553980829,7.783182373410971,1.271706888998128,-2.5193417356149777,-0.36759305810828913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,1250.423999999998,1,1,2015,0.49999999999999994,0.8660254037844387,7.132037381900414,7.89958530104261,6.428202198520253,7.385543529287005,8.498245614460304,7.963383515344346,7.237777009616622,7.85510573601751,0.7467384192933317,0.514041771755605,-0.0637982143017366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,2701.33,2,1,2015,0.8660254037844386,0.5000000000000001,7.901869642816925,7.132037381900414,7.89958530104261,6.428202198520253,7.971513838659662,8.516357642442395,7.1532749604877575,7.627404363924196,0.7359214188045288,0.7038351833801606,-1.3843202605419815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,2760.49,3,1,2015,1.0,6.123233995736766e-17,7.923525668114334,7.901869642816925,7.132037381900414,7.89958530104261,8.947543934135231,5.494377449452505,7.644497441919981,7.615796997950407,0.44380490014282625,0.002284341774315024,2.40749219336442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,3317.19,4,2,2015,0.8660254037844387,-0.4999999999999998,8.107174732522598,7.923525668114334,7.901869642816925,7.132037381900414,7.385543529287005,7.609779937867009,7.6524775642772225,7.445127286946923,0.45084446700855685,0.7914882862139203,0.31374573024732566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,2383.71,5,2,2015,0.49999999999999994,-0.8660254037844387,7.776832802637974,8.107174732522598,7.923525668114334,7.901869642816925,6.428202198520253,8.306949576983204,7.97752334781795,7.565399154152856,0.11280229175331025,0.20530508970567318,-0.199774844460606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,8635.517999999996,6,2,2015,1.2246467991473532e-16,-1.0,9.063754771308785,7.776832802637974,8.107174732522598,7.923525668114334,7.89958530104261,7.468045125403372,7.935844401091635,7.790170921505808,0.1655151384212431,-0.14669286547636062,0.30878767723460143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,759.75,7,3,2015,-0.4999999999999997,-0.8660254037844388,6.63430478877708,9.063754771308785,7.776832802637974,8.107174732522598,7.132037381900414,8.498245614460304,8.315920768823117,7.984199166550172,0.6683735625496262,0.9565800387861874,0.5655091568484814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01,1427.82,8,3,2015,-0.8660254037844385,-0.5000000000000004,7.264604207784625,6.63430478877708,9.063754771308785,7.776832802637974,7.901869642816925,7.971513838659662,7.8249641209079455,7.901243734362949,1.2154399500817117,-1.1425280138608933,-1.3372090498825813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,3749.6919999999936,9,3,2015,-1.0,-1.8369701987210297e-16,8.229695635273607,7.264604207784625,6.63430478877708,9.063754771308785,7.923525668114334,8.947543934135231,7.65422125595683,7.795032828524232,1.2607172115806329,-1.7991505635241598,-1.6829397263506056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,1384.18,10,4,2015,-0.8660254037844386,0.5000000000000001,7.23358537407578,8.229695635273607,7.264604207784625,6.63430478877708,8.107174732522598,7.385543529287005,7.376201543945103,7.8460611563841125,0.8035287563925864,1.5953908464965272,0.8441521059866028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,4398.693999999998,11,4,2015,-0.5000000000000004,0.8660254037844384,8.38929027203341,7.23358537407578,8.229695635273607,7.264604207784625,7.776832802637974,6.428202198520253,7.575961739044669,7.700462929976308,0.5663625581905709,-0.031018833708845506,0.8053831755555265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,5911.783999999998,12,4,2015,-2.4492935982947064e-16,1.0,8.68487206547324,8.38929027203341,7.23358537407578,8.229695635273607,9.063754771308785,7.89958530104261,7.950857093794265,7.802539174875548,0.6262800108190928,0.15959463675980246,0.48970497099080035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,12954.911999999993,1,1,2013,0.49999999999999994,0.8660254037844387,9.469307488048331,9.880102746893325,9.605985286096342,9.967731686596075,8.572118402402783,8.091066495210665,9.817939906528581,9.53859017512363,0.18871480760736153,-0.08762893970274988,1.78903625168266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-01,5577.9779999999955,2,1,2013,0.8660254037844386,0.5000000000000001,8.626760884478728,9.469307488048331,9.880102746893325,9.605985286096342,9.948993854536928,9.431924788471138,9.651798507012666,9.688121689397889,0.2091944659412003,-0.1366777980480105,0.037382699577193534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,9319.607999999997,3,1,2013,1.0,6.123233995736766e-17,9.13998314160336,8.626760884478728,9.469307488048331,9.880102746893325,9.256609074216328,8.855354286826552,9.325390373140129,9.467749527721521,0.6389448786811323,-1.2533418624145973,-0.22859340234782444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,5877.717999999996,4,2,2013,0.8660254037844387,-0.4999999999999998,8.6790939899104,9.13998314160336,8.626760884478728,9.469307488048331,9.967731686596075,8.848459615564181,9.078683838043473,9.448311872286027,0.42460499085545766,-0.329324346444972,0.2915235260391782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,8156.65,5,2,2013,0.49999999999999994,-0.8660254037844387,9.006711416284935,8.6790939899104,9.13998314160336,8.626760884478728,9.605985286096342,9.386876056177623,8.815279338664164,9.233538922838415,0.28241655088435264,0.05233310543167313,-0.7077820662672227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,13258.02999999999,6,2,2013,1.2246467991473532e-16,-1.0,9.492434108726231,9.006711416284935,8.6790939899104,9.13998314160336,9.880102746893325,9.427279918187443,8.941929515932898,9.133659944536513,0.23717551200952308,-0.13327172531842457,-0.4205685019025083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,3489.68,7,3,2013,-0.4999999999999997,-0.8660254037844388,8.157851838624033,9.492434108726231,9.006711416284935,8.6790939899104,9.469307488048331,8.572118402402783,9.059413171640522,9.069048504841996,0.4092232196271445,0.8133401188158302,0.9203157063234482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01,19548.691999999985,8,3,2013,-0.8660254037844385,-0.5000000000000004,9.880714810813705,8.157851838624033,9.492434108726231,9.006711416284935,8.626760884478728,9.948993854536928,8.8856657878784,8.85047256327128,0.6754750121470322,-0.8488595776609014,-1.7911420159128948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,8652.853999999998,9,3,2013,-1.0,-1.8369701987210297e-16,9.065760049831331,9.880714810813705,8.157851838624033,9.492434108726231,9.13998314160336,9.256609074216328,9.177000252721323,9.059464884327111,0.9037079690758237,0.38828070208747434,0.624105736597377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,17669.57999999999,10,4,2013,-0.8660254037844386,0.5000000000000001,9.779656388770519,9.065760049831331,9.880714810813705,8.157851838624033,8.6790939899104,9.967731686596075,9.034775566423024,9.047094369031774,0.8618493104334518,0.9079082112072978,-0.9019716367647437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,13820.711999999994,11,4,2013,-0.5000000000000004,0.8660254037844384,9.533995968086408,9.779656388770519,9.065760049831331,9.880714810813705,9.006711416284935,9.605985286096342,9.575377083138518,9.230521435508459,0.44422442711322874,-0.10105842204318627,0.1736711026741773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,13605.217999999995,12,4,2013,-2.4492935982947064e-16,1.0,9.518282173119733,9.533995968086408,9.779656388770519,9.065760049831331,9.492434108726231,9.880102746893325,9.459804135562754,9.318402194142038,0.3626848724410839,0.46823591825507727,-0.34610677880691654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,11238.983999999988,1,1,2014,0.49999999999999994,0.8660254037844387,9.327232699959124,9.518282173119733,9.533995968086408,9.779656388770519,8.157851838624033,9.469307488048331,9.610644843325554,9.322710204874289,0.14657901523865052,-0.2613742156507861,0.04897468507140168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,8442.383999999998,2,1,2014,0.8660254037844386,0.5000000000000001,9.041138455099183,9.327232699959124,9.518282173119733,9.533995968086408,9.880714810813705,8.626760884478728,9.459836947055088,9.517607015096804,0.11510710490224724,-0.2067632681272844,0.7004718154803964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,7790.051999999993,3,1,2014,1.0,6.123233995736766e-17,8.960731174676445,9.041138455099183,9.327232699959124,9.518282173119733,9.065760049831331,9.13998314160336,9.295551109392681,9.377677622477716,0.24014438218961434,-0.47714371802054956,-0.09884468650417588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,8143.451999999994,4,2,2014,0.8660254037844387,-0.4999999999999998,9.0050922382325,8.960731174676445,9.041138455099183,9.327232699959124,9.779656388770519,8.6790939899104,9.10970077657825,9.360172809951901,0.19263030902114286,-0.3665015252826791,0.28163718476604416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,16047.003999999988,5,2,2014,0.49999999999999994,-0.8660254037844387,9.683339759453927,9.0050922382325,8.960731174676445,9.041138455099183,9.533995968086408,9.006711416284935,9.002320622669375,9.231078784862232,0.04027522906039518,-0.03604621686668352,-0.0016191780524348331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,22610.783999999985,6,2,2014,1.2246467991473532e-16,-1.0,10.02622646529953,9.683339759453927,9.0050922382325,8.960731174676445,9.518282173119733,9.492434108726231,9.216387724120958,9.25596941675682,0.4050001586001623,0.7226085847774826,0.1909056507276965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,15925.715999999991,7,3,2014,-0.4999999999999997,-0.8660254037844388,9.675753229737241,10.02622646529953,9.683339759453927,9.0050922382325,9.327232699959124,8.157851838624033,9.57155282099532,9.340626798786785,0.5196643312075611,1.02113422706703,1.8683746266754966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,28523.01999999998,8,3,2014,-0.8660254037844385,-0.5000000000000004,10.25850181831188,9.675753229737241,10.02622646529953,9.683339759453927,9.041138455099183,9.880714810813705,9.795106484830233,9.398713553749804,0.20019171533151597,-0.007586529716686385,-0.20496158107646423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,18065.54599999999,9,3,2014,-1.0,-1.8369701987210297e-16,9.801817219770534,10.25850181831188,9.675753229737241,10.02622646529953,8.960731174676445,9.065760049831331,9.986827171116216,9.601607447618587,0.29336531434038476,0.23227535301234958,1.1927417684805484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,18913.39999999999,10,4,2014,-0.8660254037844386,0.5000000000000001,9.84767881570755,9.801817219770534,10.25850181831188,9.675753229737241,9.0050922382325,9.779656388770519,9.912024089273217,9.741788455134268,0.3066074769727767,0.12606399003329294,0.02216083100001498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,17384.78399999999,11,4,2014,-0.5000000000000004,0.8660254037844384,9.763408139772578,9.84767881570755,9.801817219770534,10.25850181831188,9.683339759453927,9.533995968086408,9.969332617929988,9.88221955138011,0.25147552829766884,-0.4108230026043298,0.3136828476211413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,17568.50999999999,12,4,2014,-2.4492935982947064e-16,1.0,9.773920292346038,9.763408139772578,9.84767881570755,9.801817219770534,10.02622646529953,9.518282173119733,9.80430139175022,9.895564281433218,0.04219022444174556,-0.0384090799979564,0.2451259666528447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,14384.585999999992,1,1,2015,0.49999999999999994,0.8660254037844387,9.573982012034616,9.773920292346038,9.763408139772578,9.84767881570755,9.675753229737241,9.327232699959124,9.795002415942054,9.853513252607636,0.04592089564800177,-0.07375852336151212,0.4466875923869136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,8130.973999999998,2,1,2015,0.8660254037844386,0.5000000000000001,9.003558977497676,9.573982012034616,9.773920292346038,9.763408139772578,10.25850181831188,9.041138455099183,9.703770148051076,9.836551382990534,0.11252264894630919,-0.18942612773796164,0.5328435569354326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,17337.69399999999,3,1,2015,1.0,6.123233995736766e-17,9.760695930312353,9.003558977497676,9.573982012034616,9.773920292346038,9.801817219770534,8.960731174676445,9.450487093959444,9.627394242854832,0.3997529048631297,-0.7703613148483619,0.042827802821230776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,7082.7679999999955,4,2,2015,0.8660254037844387,-0.4999999999999998,8.865561248507598,9.760695930312353,9.003558977497676,9.573982012034616,9.84767881570755,9.0050922382325,9.44607897328155,9.620540694611803,0.39444072028768307,0.18671391827773753,0.7556036920798537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,18310.06599999999,5,2,2015,0.49999999999999994,-0.8660254037844387,9.81526085552602,8.865561248507598,9.760695930312353,9.003558977497676,9.763408139772578,9.683339759453927,9.209938718772543,9.45685443341181,0.4819346147029969,-0.13799772899007756,-0.8177785109463294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,17065.591999999982,6,2,2015,1.2246467991473532e-16,-1.0,9.744878147349919,9.81526085552602,8.865561248507598,9.760695930312353,9.773920292346038,10.02622646529953,9.480506011448657,9.465496552704051,0.5332561568958779,0.054564925213666626,-0.21096560977350975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,11306.435999999992,7,3,2015,-0.4999999999999997,-0.8660254037844388,9.333215841375777,9.744878147349919,9.81526085552602,8.865561248507598,9.573982012034616,9.675753229737241,9.475233417127845,9.460656195204697,0.5291630621038551,0.8793168988423208,0.0691249176126778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01,25695.197999999986,8,3,2015,-0.8660254037844385,-0.5000000000000004,10.154098322196253,9.333215841375777,9.744878147349919,9.81526085552602,9.003558977497676,10.25850181831188,9.631118281417239,9.42052850009489,0.2603801629147938,-0.48204501415024303,-0.9252859769361024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,22100.39999999998,9,3,2015,-1.0,-1.8369701987210297e-16,10.003396233915707,10.154098322196253,9.333215841375777,9.744878147349919,9.760695930312353,9.801817219770534,9.74406410364065,9.612285057544653,0.4104418458562155,0.4092201748463342,0.3522811024257191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,20588.917999999987,10,4,2015,-0.8660254037844386,0.5000000000000001,9.93255681749812,10.003396233915707,10.154098322196253,9.333215841375777,8.865561248507598,9.84767881570755,9.830236799162579,9.652735108145212,0.4369784367820734,0.6701803925399297,0.1557174182081571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,30657.43999999998,11,4,2015,-0.5000000000000004,0.8660254037844384,10.330663270505118,9.93255681749812,10.003396233915707,10.154098322196253,9.81526085552602,9.763408139772578,10.030017124536693,9.830567702976966,0.11314443618253046,-0.22154150469813239,0.1691486777255431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,19576.145999999993,12,4,2015,-2.4492935982947064e-16,1.0,9.882118144479744,10.330663270505118,9.93255681749812,10.003396233915707,9.744878147349919,9.773920292346038,10.088872107306315,9.916468105473482,0.21237179822274505,0.3272670365894115,0.5567429781590807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,3180.8639999999978,1,1,2013,0.49999999999999994,0.8660254037844387,8.0652224675695,8.427609782313278,8.737810674905905,7.625916971536793,7.103050644116521,7.537872133839124,8.263779142918658,8.1914905334734,0.5737658587797874,0.8016928107764842,0.8897376484741537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-01,4531.1039999999975,2,1,2013,0.8660254037844386,0.5000000000000001,8.418941569810457,8.0652224675695,8.427609782313278,8.737810674905905,8.672595316430643,8.856607097083359,8.410214308262894,8.351852504048898,0.33663136522029363,-0.6725882073364051,-0.7913846295138587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,3003.563999999998,3,1,2013,1.0,6.123233995736766e-17,8.007887744928372,8.418941569810457,8.0652224675695,8.427609782313278,8.581959811537258,8.080772876547398,8.303924606564411,8.3095768796122,0.2067675454406683,-0.008668212502820793,0.338168693263059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,912.93,4,2,2013,0.8660254037844387,-0.4999999999999998,6.817753982087999,8.007887744928372,8.418941569810457,8.0652224675695,7.625916971536793,7.372815459494733,8.164017260769443,8.213898201844051,0.22262439244187335,-0.057334722641128266,0.6350722854336386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,947.34,5,2,2013,0.49999999999999994,-0.8660254037844387,6.85471308774459,6.817753982087999,8.007887744928372,8.418941569810457,8.737810674905905,8.830460258654735,7.74819443227561,8.079204370269252,0.8315833603713703,-1.6011875877224577,-2.0127062765667363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
